,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
137,veris,1.3.5,action.hacking,action.hacking.variety.Brute force,Brute force or password guessing attacks,related-to,T1110.003,Brute Force: Password Spraying,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
138,veris,1.3.5,action.malware,action.malware.variety.Brute force,Brute force attack,related-to,T1110.003,Brute Force: Password Spraying,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
139,veris,1.3.5,action.hacking,action.hacking.variety.Brute force,Brute force or password guessing attacks,related-to,T1110.004,Brute Force: Credential Stuffing,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
140,veris,1.3.5,action.malware,action.malware.variety.Brute force,Brute force attack,related-to,T1110.004,Brute Force: Credential Stuffing,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
141,veris,1.3.5,action.hacking,action.hacking.variety.Buffer overflow,Buffer overflow. Child of 'Exploit vuln'.,related-to,T1203,Exploitation for Client Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
142,veris,1.3.5,action.hacking,action.hacking.variety.HTTP Response Splitting,HTTP Response Splitting. Child of 'Exploit vuln'.,related-to,T1203,Exploitation for Client Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
143,veris,1.3.5,action.hacking,action.hacking.variety.HTTP request smuggling,HTTP request smuggling. Child of 'Exploit vuln'.,related-to,T1203,Exploitation for Client Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
144,veris,1.3.5,action.hacking,action.hacking.variety.HTTP request splitting,HTTP request splitting. Child of 'Exploit vuln'.,related-to,T1203,Exploitation for Client Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
145,veris,1.3.5,action.hacking,action.hacking.variety.HTTP response smuggling,HTTP response smuggling. Child of 'Exploit vuln'.,related-to,T1203,Exploitation for Client Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
146,veris,1.3.5,action.malware,action.malware.variety.Client-side attack,"Client-side or browser attack (e.g., redirection, XSS, MitB)",related-to,T1203,Exploitation for Client Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
147,veris,1.3.5,action.malware,action.malware.vector.Email attachment,Email via user-executed attachment. Child of 'Email',related-to,T1203,Exploitation for Client Execution,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
148,veris,1.3.5,action.hacking,action.hacking.variety.Cryptanalysis,Cryptanalysis. Child of 'Exploit vuln'.,related-to,T1600,Weaken Encryption,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
149,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1600,Weaken Encryption,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
150,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1498,Network Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
151,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1498,Network Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
152,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1498.001,Network Denial of Service: Direct Network Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
153,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1498.001,Network Denial of Service: Direct Network Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
154,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1498.002,Network Denial of Service: Reflection Amplification,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
155,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1498.002,Network Denial of Service: Reflection Amplification,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
156,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1499,Endpoint Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
157,veris,1.3.5,action.hacking,action.hacking.variety.Soap array abuse,Soap array abuse. Child of 'Exploit vuln'.,related-to,T1499,Endpoint Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
158,veris,1.3.5,action.hacking,action.hacking.variety.XML attribute blowup,XML attribute blowup. Child of 'Exploit vuln'.,related-to,T1499,Endpoint Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
159,veris,1.3.5,action.hacking,action.hacking.variety.XML entity expansion,XML entity expansion. Child of 'Exploit vuln'.,related-to,T1499,Endpoint Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
160,veris,1.3.5,action.hacking,action.hacking.variety.XML external entities,XML external entities. Child of 'Exploit vuln'.,related-to,T1499,Endpoint Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
161,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499,Endpoint Denial of Service,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
162,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1499.001,Endpoint Denial of Service: OS Exhaustion Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
163,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.001,Endpoint Denial of Service: OS Exhaustion Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
164,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1499.002,Endpoint Denial of Service: Service Exhaustion Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
165,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.002,Endpoint Denial of Service: Service Exhaustion Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
166,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1499.003,Endpoint Denial of Service: Application Exhaustion Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
167,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.003,Endpoint Denial of Service: Application Exhaustion Flood,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
168,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1499.004,Endpoint Denial of Service: Application or System Exploitation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
169,veris,1.3.5,action.malware,action.malware.variety.DoS,DoS attack,related-to,T1499.004,Endpoint Denial of Service: Application or System Exploitation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
170,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1583.005,Acquire Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
171,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.005,Acquire Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
172,veris,1.3.5,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1583.005,Acquire Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
173,veris,1.3.5,value_chain.distribution,value_chain.distribution.variety.Botnet,For content distributed from a collection of bots.,related-to,T1583.005,Acquire Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
174,veris,1.3.5,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1584.005,Compromise Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
175,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.005,Compromise Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
176,veris,1.3.5,value_chain.distribution,value_chain.distribution.variety.Other,"The variety of distribution was known, but is not listed",related-to,T1584.005,Compromise Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
177,veris,1.3.5,value_chain.non-distribution_services,value_chain.non-distribution services.variety.Other,"The variety of non-distribution service required is known, but is not listed",related-to,T1584.005,Compromise Infrastructure: Botnet,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
178,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
179,veris,1.3.5,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
180,veris,1.3.5,action.hacking,action.hacking.variety.Format string attack,Format string attack. Child of 'Exploit vuln'.,related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
181,veris,1.3.5,action.hacking,action.hacking.variety.Fuzz testing,Fuzz testing. Child of 'Exploit vuln'.,related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
182,veris,1.3.5,action.hacking,action.hacking.variety.Insecure deserialization,iterating over sequential or obvious values. https://www.owasp.org/index.php/Top_10-2017_A8-Insecure_Deserialization. Child of 'Exploit vuln'.,related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
183,veris,1.3.5,action.hacking,action.hacking.variety.Integer overflows,Integer overflows. Child of 'Exploit vuln'.,related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
184,veris,1.3.5,action.hacking,action.hacking.variety.LDAP injection,LDAP injection. Child of 'Exploit vuln'.,related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
185,veris,1.3.5,action.malware,action.malware.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1068,Exploitation for Privilege Escalation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
186,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1190,Exploit Public-Facing Application,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
187,veris,1.3.5,action.malware,action.malware.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",related-to,T1190,Exploit Public-Facing Application,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
188,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1210,Exploitation of Remote Services,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
189,veris,1.3.5,action.malware,action.malware.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",related-to,T1210,Exploitation of Remote Services,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
190,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1212,Exploitation for Credential Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
191,veris,1.3.5,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1212,Exploitation for Credential Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
192,veris,1.3.5,action.hacking,action.hacking.variety.Session fixation,Session fixation. Child of 'Exploit vuln'.,related-to,T1212,Exploitation for Credential Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
193,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1212,Exploitation for Credential Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
194,veris,1.3.5,action.malware,action.malware.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",related-to,T1212,Exploitation for Credential Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
195,veris,1.3.5,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1212,Exploitation for Credential Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
196,veris,1.3.5,action.malware,action.malware.vector.Web application - drive-by,"Web via auto-executed or ""drive-by"" infection. Child of 'Web application'.",related-to,T1212,Exploitation for Credential Access,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
197,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
198,veris,1.3.5,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen authentication credentials (including credential stuffing),related-to,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
199,veris,1.3.5,action.malware,action.malware.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
200,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
201,veris,1.3.5,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
202,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
203,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.002,Hijack Execution Flow: DLL Side-Loading,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
204,veris,1.3.5,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1574.002,Hijack Execution Flow: DLL Side-Loading,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
205,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574.002,Hijack Execution Flow: DLL Side-Loading,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
206,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.005,Hijack Execution Flow: Executable Installer File Permissions Weakness,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
207,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1574.005,Hijack Execution Flow: Executable Installer File Permissions Weakness,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
208,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.010,Hijack Execution Flow: Services File Permissions Weakness,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
209,veris,1.3.5,action.hacking,action.hacking.variety.Exploit misconfig,Exploit a misconfiguration (vs vuln or weakness),related-to,T1574.011,Hijack Execution Flow: Services Registry Permissions Weakness,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
210,veris,1.3.5,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1574.004,Hijack Execution Flow: Dylib Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
